clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,4538,0,0,0,0,1,0,0,0,0,0,1,0,0.4383362044431643,1.0551069213485946,-0.6466653337453221,0.4894088909344173,0.5562259535197404,0.6211822444488672
4,776,0,0,0,0,1,0,0,0,1,0,0,0,-1.0556113884046934,1.124466693373778,0.25198539669967945,-1.317359211441386,-1.3154140078496421,-1.1405059735145076
6,878,0,0,0,0,1,0,0,0,0,1,0,0,-1.0556113884046934,1.124466693373778,-0.19733996852282132,-1.2636928321628969,-1.280265839561016,-1.1001619685229795
3,3292,0,0,0,1,0,0,0,0,0,0,1,0,0.22491511975061323,0.5695885171723211,2.0492868575896823,0.36418733928460945,0.2750406072107249,0.3656702128358587
1,4989,0,0,1,0,0,0,1,0,0,0,0,0,0.6090730721972053,-0.05464943105431925,-0.19733996852282132,0.7398519942340338,0.7671149632515012,0.701870254431922
7,691,0,0,0,0,1,0,0,0,0,1,0,0,-1.0556113884046934,0.361509201096771,-0.6466653337453221,-1.2726372287093117,-1.227543587128075,-1.1539539751783499
1,5834,0,0,0,0,1,0,0,0,0,0,1,0,1.2279942178056036,0.2921494290715926,0.7013107619221802,1.2049606146476075,1.2679763613644348,1.1994463159940967
1,9549,1,0,0,0,0,0,0,0,0,1,0,0,2.5725470513686757,4.800534610708446,-1.0959906989678228,1.9473455280000416,1.707328464972271,2.4366624690676115
1,18640,0,0,0,0,1,0,0,1,0,0,0,0,2.764626027591971,1.124466693373778,-1.0959906989678228,2.1977886312996575,2.0939583161471664,2.181150437454604
6,1235,0,0,0,1,0,0,0,0,1,0,0,0,-0.7995060867736321,-1.0950460114320546,0.7013107619221802,-0.7896398152029087,-0.7969785255923955,-0.8446499369099711
5,628,0,0,1,0,0,0,0,0,0,1,0,0,-1.0129271714661832,-0.2627287471298693,-1.5453160641903236,-1.1831932632451625,-1.1396731664065083,-1.1136099701868225
0,10761,1,0,0,0,0,0,0,0,0,1,0,0,4.728100006763441,-3.9387966644645327,2.0492868575896823,3.414226561612079,3.209912659311072,2.3828704624122414
5,9103,0,0,0,1,0,0,0,1,0,0,0,0,0.48102042138167456,0.7776678332478661,0.7013107619221802,0.6235748391306406,0.5650129955918969,0.6480782477765518
3,4765,1,0,0,0,0,1,0,0,0,0,0,0,0.24625722821986837,1.887424185650785,-1.0959906989678228,0.4625757012951733,0.30140173342719523,0.5808382394573398
3,668,0,0,1,0,0,0,0,0,0,1,0,0,-0.9915850629969281,-0.40144829118023106,-1.0959906989678228,-1.120582487420259,-1.1220990822621943,-1.0867139668591372
6,814,0,0,1,0,0,0,1,0,0,0,0,0,-1.0129271714661832,0.5002287451471377,-0.6466653337453221,-1.2010820563379927,-1.1484602084786648,-1.0598179635314522
3,447,0,0,1,0,0,0,0,0,0,0,1,0,-1.0342692799354383,0.2227896570464092,-1.6801136737570725,-1.2100264528844074,-1.1660342926229779,-1.1001619685229795
1,17759,0,0,0,0,1,0,1,0,0,0,0,0,2.5938891598379303,-1.7192839596587,1.5999614923671817,2.162011045113999,2.1642546527244204,1.7508143842116417
6,2122,0,0,0,0,1,0,0,1,0,0,0,0,-0.6287692190195913,-0.4708080632054144,-1.0959906989678228,-0.5213079188104628,-0.4806450109947538,-0.5218978969777501
1,5218,0,0,0,1,0,0,0,0,0,1,0,0,0.8865204822975216,0.08407011299604251,-1.0959906989678228,0.9992394940800651,0.9340687626224793,0.917038281053403
6,1235,0,0,1,0,0,0,0,0,1,0,0,0,-0.7568218698351219,-0.1240092030795026,-0.6466653337453221,-0.7538622290172492,-0.7266821890151416,-0.710169920271546
1,7080,1,0,0,0,0,0,0,0,0,0,1,0,1.697520604129216,2.3729425898270633,0.25198539669967945,1.3927929421223197,1.329485655869532,1.6028863659093742
2,1318,0,1,0,0,0,0,0,1,0,0,0,0,-0.4366902427962953,-1.5805644156083332,2.0492868575896823,-0.2440316258716014,-0.19945966468573836,-0.3739698786754822
2,15282,1,0,0,0,0,0,0,0,0,0,1,0,2.8073102445304814,3.760138030330711,1.150636127144681,1.911567941814382,1.8215600119103084,2.315630454093029
3,1656,0,0,1,0,0,0,1,0,0,0,0,0,-0.607427110550336,0.08407011299604251,-0.6466653337453221,-0.5391967119032921,-0.4982190951390669,-0.4815538919862221
7,985,0,0,1,0,0,0,0,1,0,0,0,0,-0.970242954527673,0.361509201096771,-1.5453160641903236,-1.1116380908738435,-1.0693768298292543,-0.9925779552122397
2,5020,0,0,0,0,1,0,0,0,0,1,0,0,0.5663888552586951,0.5695885171723211,0.25198539669967945,0.6056860460378113,0.6880315846020908,0.6749742511042375
3,1778,0,0,0,1,0,0,0,1,0,0,0,0,-0.5007165682040604,-1.5112046435831499,0.25198539669967945,-0.3245311947893351,-0.3400523378402461,-0.46810589032237987
2,12688,0,0,1,0,0,1,0,0,0,0,0,0,1.5267837363751748,0.361509201096771,-0.6466653337453221,1.410681735215149,1.4700783290240398,1.4011663409517354
2,1293,0,0,0,0,1,0,1,0,0,0,0,0,-0.6287692190195913,-1.6499241876335164,1.150636127144681,-0.5213079188104628,-0.4982190951390669,-0.642929911952333
4,9900,0,0,1,0,0,0,0,0,0,0,1,0,1.5054416279059197,-0.33208851915505266,-0.19733996852282132,1.4285705283079793,1.4261431186632556,1.293582327640995
4,1193,0,1,0,0,0,0,0,0,0,0,1,0,-0.6287692190195913,-0.40144829118023106,1.5999614923671817,-0.6196962808210258,-0.5860895158606346,-0.6025859069608055
1,17218,0,0,0,1,0,0,0,0,0,0,1,0,3.234152413915584,0.7776678332478661,0.25198539669967945,2.421398544960029,2.2960602838067716,2.329078455756871
2,1865,0,1,0,0,0,0,0,0,1,0,0,0,-0.11655861575746859,1.2631862374241447,0.25198539669967945,0.006411477428015146,-0.014931781170447153,0.13705418455053536
5,9377,0,0,0,1,0,0,0,1,0,0,0,0,0.6730993976049707,-1.7886437316838784,0.7013107619221802,0.9545175113479909,0.9604298888389496,0.6615262494403952
3,666,0,0,1,0,0,0,0,0,0,0,1,0,-0.9062166291199076,-0.05464943105431925,-0.19733996852282132,-0.9685277461312062,-0.990293451179844,-0.9253379468930265
2,16192,0,0,0,0,1,0,0,0,0,0,1,0,2.615231268307186,-1.3724850995327882,0.7013107619221802,2.224621820938903,2.2609121155181455,1.8852944008500678
3,3535,0,0,0,1,0,0,0,0,0,0,0,1,0.4596783129124194,-1.3724850995327882,1.5999614923671817,0.6682968218627149,0.6177352480248369,0.4329102211550712
5,486,0,0,0,0,1,0,0,0,1,0,0,0,-1.1409798222817138,0.2921494290715926,-0.6466653337453221,-1.4604695561840237,-1.4120714706433664,-1.3287779968083036
2,2401,0,0,0,0,1,0,0,1,0,0,0,0,-0.20192704963448913,0.7776678332478661,0.7013107619221802,-0.0919768845825487,-0.05007994945907409,0.016022169575951963
2,2711,0,0,0,0,1,0,0,0,1,0,0,0,-0.180584941165234,-1.2337655554824214,0.7013107619221802,0.03324466706725918,0.06415159747896325,-0.09156184373478797
2,789,0,0,1,0,0,0,0,0,1,0,0,0,-0.778163978304377,0.5695885171723211,-0.6466653337453221,-0.8343617979349829,-0.7969785255923955,-0.710169920271546
3,3877,0,0,0,1,0,0,0,0,0,0,0,1,0.4383362044431643,-0.7482471513061428,0.25198539669967945,0.686185614955545,0.6968186266742473,0.5539422361296547
1,1173,0,0,1,0,0,0,0,1,0,0,0,0,-0.5434007851425707,-0.5401678352305977,-0.6466653337453221,-0.4318639533463136,-0.3839875482010296,-0.4412098869946947
3,6257,0,0,0,0,1,0,0,1,0,0,0,0,0.4596783129124194,-2.0660828197846115,2.498612222812183,0.7040744080483743,0.7319667949628742,0.4060142178273861
3,4419,0,0,1,0,0,0,1,0,0,0,0,0,0.22491511975061323,0.2227896570464092,-0.19733996852282132,0.3820761323774396,0.39805919622091873,0.3925662161635438
2,680,0,0,0,0,1,0,0,0,0,0,1,0,-0.8208481952428872,1.0551069213485946,1.150636127144681,-0.9059169703063019,-0.955145282891217,-0.7774099285907586
5,988,0,0,1,0,0,0,1,0,0,0,0,0,-0.8421903037121423,-0.1240092030795026,-0.6466653337453221,-0.8880281772134717,-0.8321266938810223,-0.817753933582286
4,1607,0,0,0,0,1,0,0,0,1,0,0,0,-0.5647428936118258,0.08407011299604251,-0.19733996852282132,-0.4765859360783878,-0.4454968427061269,-0.42776188533085185
2,554,0,0,0,1,0,0,0,0,0,0,1,0,-1.0129271714661832,0.7083080612226827,0.25198539669967945,-1.192137659791578,-1.2187565450559186,-1.0732659651952945
3,17460,0,0,1,0,0,0,0,0,0,1,0,0,2.9993892207537782,-0.05464943105431925,-1.0959906989678228,2.4035097518671997,2.3312084520953995,2.2080464407822884
5,856,0,0,0,0,1,1,0,0,0,0,0,0,-0.9915850629969281,0.08407011299604251,-0.6466653337453221,-1.147415677059503,-1.095737956045724,-1.0463699618676099
2,945,0,0,0,1,0,0,0,1,0,0,0,0,-0.8421903037121423,0.361509201096771,1.150636127144681,-0.8790837806670571,-0.9024230304582762,-0.8043059319184437
7,633,0,1,0,0,0,0,0,1,0,0,0,0,-1.0769534968739487,-3.453278260288259,3.3972629532571847,-1.2100264528844074,-1.1660342926229779,-1.4094660067913583
7,764,0,0,1,0,0,0,0,0,0,1,0,0,-1.0556113884046934,0.15342988502122587,-0.19733996852282132,-1.3084148148949712,-1.262691755416702,-1.1942979801698779
1,7644,0,0,0,1,0,0,0,1,0,0,0,0,1.5054416279059197,-2.274162135860157,1.150636127144681,1.607458459236276,1.5403746656012938,1.1456543093387264
7,891,0,0,1,0,0,0,0,0,1,0,0,0,-1.0342692799354383,0.5695885171723211,-1.9946414294128243,-1.218970849430822,-1.1748213346951353,-1.0732659651952945
1,1332,0,0,1,0,0,0,0,1,0,0,0,0,-0.4580323512655504,0.15342988502122587,-0.19733996852282132,-0.33347559133575055,-0.3576264219845592,-0.30672987035626903
1,3267,0,1,0,0,0,0,0,1,0,0,0,0,0.22491511975061323,0.9163873772982328,-0.19733996852282132,0.3462985461917801,0.39805919622091873,0.4598062244827564
4,1665,0,0,1,0,0,0,0,0,0,1,0,0,-0.5860850020810809,-0.05464943105431925,-1.0959906989678228,-0.49447472917121793,-0.45428388477828346,-0.454657888658537
1,4095,0,0,0,1,0,0,0,0,1,0,0,0,0.4383362044431643,0.6389482891975043,0.7013107619221802,0.5162420805736622,0.5562259535197404,0.5808382394573398
2,761,0,0,1,0,0,1,0,0,0,0,0,0,-0.7995060867736321,0.2227896570464092,-1.5453160641903236,-0.7896398152029087,-0.7618303573037685,-0.710169920271546
1,2306,0,0,0,1,0,0,1,0,0,0,0,0,-0.180584941165234,-0.4708080632054144,0.25198539669967945,0.03324466706725918,0.0026423029738667047,-0.037769837079418306
3,710,0,0,0,1,0,1,0,0,0,0,0,0,-1.0556113884046934,-0.6095276072557811,0.25198539669967945,-1.2547484356164815,-1.209969502983762,-1.2077459818337202
1,2122,0,0,1,0,0,0,0,0,0,1,0,0,0.01149403505806218,0.4308689731219543,-0.19733996852282132,0.16741061526348253,0.09051272369543364,0.1639501878782205
1,5076,0,0,0,1,0,1,0,0,0,0,0,0,0.5023625298509297,-0.8176069233313262,1.150636127144681,0.7130188045947891,0.6440963742413073,0.5270462328019695
5,15031,0,0,1,0,0,0,0,1,0,0,0,0,1.1426257839285832,0.08407011299604251,-1.0959906989678228,1.1602386319155324,1.1801059406428678,1.1053103043471997
3,13667,0,0,0,1,0,0,0,0,0,0,0,1,2.6792575937149508,0.361509201096771,1.150636127144681,2.1709554416604133,2.0763842320028534,2.0466704208161777
3,4778,0,1,0,0,0,0,0,1,0,0,0,0,0.22491511975061323,0.7083080612226827,0.25198539669967945,0.28368777036687576,0.31897581757150834,0.3656702128358587
2,3999,0,0,1,0,0,0,0,0,0,0,1,0,0.4596783129124194,-0.8176069233313262,-0.19733996852282132,0.7040744080483743,0.7319667949628742,0.567390237793497
2,7217,0,0,1,0,0,0,0,0,0,1,0,0,1.1426257839285832,0.6389482891975043,-0.6466653337453221,1.1781274250083626,1.109809604065614,1.1591023110025698
3,6906,0,0,0,0,1,0,0,0,1,0,0,0,0.48102042138167456,-0.8869666953565096,1.150636127144681,0.7219632011412045,0.6704575004577776,0.5404942344658118
2,11325,0,0,0,0,1,0,1,0,0,0,0,0,1.5054416279059197,-1.6499241876335164,0.7013107619221802,1.5180144937721276,1.5491617076734503,1.1994463159940967
3,1773,0,0,0,0,1,0,0,0,1,0,0,0,-0.41534813432704015,0.7776678332478661,0.7013107619221802,-0.33347559133575055,-0.2961171274794626,-0.21259385870937136
4,2182,0,0,1,0,0,0,0,0,1,0,0,0,-0.39400602585778505,-0.19336897510468595,-0.6466653337453221,-0.21719843623235657,-0.19945966468573836,-0.21259385870937136
2,709,0,0,0,0,1,1,0,0,0,0,0,0,-1.0556113884046934,0.9163873772982328,-1.0959906989678228,-1.2636928321628969,-1.2714787974888586,-1.1136099701868225
5,962,0,0,0,0,1,0,1,0,0,0,0,0,-0.8635324121813974,0.2921494290715926,-1.0959906989678228,-0.9506389530383761,-0.9024230304582762,-0.8446499369099711
1,2517,0,0,1,0,0,0,0,0,1,0,0,0,0.01149403505806218,0.15342988502122587,-0.6466653337453221,0.23002139108838687,0.16959610234484407,0.2042941928697479
7,1026,0,0,0,1,0,0,1,0,0,0,0,0,-1.0556113884046934,-0.5401678352305977,0.7013107619221802,-1.2815816252557264,-1.227543587128075,-1.221193983497563
4,982,0,0,1,0,0,0,0,1,0,0,0,0,-0.8421903037121423,-0.33208851915505266,-0.6466653337453221,-0.8880281772134717,-0.8497007780253363,-0.8446499369099711
6,1412,0,0,1,0,0,0,0,0,1,0,0,0,-0.7141376528966116,-0.19336897510468595,-1.0959906989678228,-0.6733626600995155,-0.6300247262214181,-0.6294819102884907
5,1911,0,0,0,1,0,0,0,0,1,0,0,0,-0.5860850020810809,-0.4708080632054144,0.7013107619221802,-0.5123635222640474,-0.46307092685044,-0.5084498953139073
1,4362,0,0,0,1,0,0,1,0,0,0,0,0,0.5877309637279502,-0.8869666953565096,0.7013107619221802,0.8471847527910124,0.7583279211793447,0.6346302461127095
3,605,0,0,1,0,0,0,0,1,0,0,0,0,-1.0556113884046934,-0.7482471513061428,-0.19733996852282132,-1.2815816252557264,-1.2187565450559186,-1.2346419851614052
3,6848,0,0,0,0,1,0,0,0,0,1,0,0,0.9292046992360318,0.4308689731219543,0.25198539669967945,0.9634619078944056,0.9867910150554193,0.9708302877087733
2,3950,0,0,0,0,1,0,0,1,0,0,0,0,0.22491511975061323,0.5695885171723211,1.150636127144681,0.3373541496453646,0.3629110279322918,0.3925662161635438
2,579,0,0,1,0,0,0,1,0,0,0,0,0,-0.9915850629969281,0.08407011299604251,-0.19733996852282132,-1.1563600736059185,-1.1133120401900378,-1.0598179635314522
5,873,0,0,1,0,0,0,1,0,0,0,0,0,-0.9275587375891627,0.2227896570464092,-0.6466653337453221,-1.0669161081417693,-1.007867535324157,-0.9522339502207117
1,7235,0,0,0,1,0,0,0,0,0,1,0,0,1.5267837363751748,-1.6499241876335164,2.0492868575896823,1.5627364765042018,1.3909949503746286,1.1456543093387264
1,14519,0,0,1,0,0,0,0,0,0,0,1,0,2.892678678407502,-0.05464943105431925,-1.0959906989678228,2.421398544960029,2.2081898630852046,2.154254434126918
4,3961,0,0,1,0,0,1,0,0,0,0,0,0,-0.09521650728821347,0.4308689731219543,-0.6466653337453221,0.06007785670650401,0.09929976576759018,0.1236061828866925
2,12084,0,0,0,0,1,0,0,0,0,0,0,1,2.5938891598379303,-0.1240092030795026,1.150636127144681,2.0278450969177753,2.014874937497756,1.8718463991862244
7,974,0,0,1,0,0,0,0,0,1,0,0,0,-0.970242954527673,-0.33208851915505266,-0.6466653337453221,-1.0758605046881848,-1.0342286615406275,-1.0194739585399248
6,1431,0,0,1,0,0,0,1,0,0,0,0,0,-0.8208481952428872,-0.6095276072557811,-1.0959906989678228,-0.7985842117493234,-0.8145526097367093,-0.817753933582286
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.0129271714661832,-0.5401678352305977,-0.6466653337453221,-1.1563600736059185,-1.1220990822621943,-1.1136099701868225
6,1327,0,0,1,0,0,0,1,0,0,0,0,0,-0.8848745206506525,0.5695885171723211,-0.6466653337453221,-0.9685277461312062,-0.990293451179844,-0.8715459402376563
4,1781,0,0,1,0,0,0,0,0,1,0,0,0,-0.607427110550336,0.08407011299604251,-0.6466653337453221,-0.5213079188104628,-0.5509413475720077,-0.495001893650065
2,8400,0,0,0,1,0,0,0,1,0,0,0,0,1.5054416279059197,-1.2337655554824214,1.150636127144681,1.571680873050617,1.4876524131683528,1.253238322649467
5,2167,0,0,1,0,0,0,0,0,0,0,0,1,-0.07387439881895834,0.15342988502122587,-0.19733996852282132,0.12268863253140834,0.07293863955111979,0.11015818122285023
6,1154,0,0,1,0,0,0,1,0,0,0,0,0,-0.8848745206506525,-0.19336897510468595,-0.6466653337453221,-0.9416945564919614,-0.9024230304582762,-0.8849939419014992
4,3018,0,1,0,0,0,0,1,0,0,0,0,0,-0.20192704963448913,-1.0950460114320546,1.5999614923671817,-0.011477315664815003,0.02021638711817978,-0.11845784706247312
2,1018,0,0,1,0,0,0,0,1,0,0,0,0,-0.7141376528966116,0.5002287451471377,-0.6466653337453221,-0.7001958497387595,-0.7091081048708285,-0.6160339086246478
5,7466,0,0,0,1,0,0,0,0,1,0,0,0,0.4596783129124194,-0.05464943105431925,0.7013107619221802,0.6414636322234708,0.5650129955918969,0.5539422361296547
3,4659,0,0,0,1,0,0,0,0,0,0,1,0,0.6304151806664604,-0.33208851915505266,0.25198539669967945,0.8114071666053528,0.749540879107188,0.6884222527680797
3,384,0,0,1,0,0,0,0,0,0,0,0,1,-1.0556113884046934,0.2227896570464092,-0.6466653337453221,-1.2815816252557264,-1.2187565450559186,-1.1539539751783499
4,526,0,1,0,0,0,0,0,0,0,1,0,0,-1.0556113884046934,0.9857471493234162,-0.6466653337453221,-1.317359211441386,-1.262691755416702,-1.1270579718506648
1,2367,0,1,0,0,0,1,0,0,0,0,0,0,-0.20192704963448913,1.332546009449328,0.25198539669967945,-0.10986567767537884,-0.07644107567554448,0.056366174567479964
3,3191,0,0,1,0,0,0,1,0,0,0,0,0,-0.180584941165234,0.2227896570464092,-0.19733996852282132,-0.011477315664815003,0.02021638711817978,0.02947017123979483
3,633,0,0,0,1,0,0,0,0,0,0,1,0,-0.8848745206506525,0.014710340970859171,0.7013107619221802,-0.9953609357704503,-0.955145282891217,-0.9118899452291843
2,1720,0,0,1,0,0,1,0,0,0,0,0,0,-0.5860850020810809,0.4308689731219543,-0.19733996852282132,-0.4855303326248033,-0.5157931792833808,-0.42776188533085185
3,2648,1,0,0,0,0,0,0,1,0,0,0,0,-0.09521650728821347,2.5116621338774303,0.25198539669967945,-0.08303248803613401,-0.04129290738691755,0.21774219453359075
3,968,0,0,0,1,0,0,0,1,0,0,0,0,-0.778163978304377,-1.3724850995327882,0.25198539669967945,-0.7001958497387595,-0.7354692310872989,-0.8043059319184437
2,2351,0,0,1,0,0,0,0,0,1,0,0,0,-0.13790072422672373,0.2227896570464092,-1.5453160641903236,0.07796664979933336,0.02900342919033632,0.06981417623132223
3,7292,0,0,1,0,0,0,0,0,1,0,0,0,0.6304151806664604,0.7083080612226827,-0.19733996852282132,0.7309075976876191,0.749540879107188,0.782558264414978
3,6315,0,0,0,0,1,0,1,0,0,0,0,0,0.4383362044431643,1.4019057814745064,0.7013107619221802,0.47152009784158794,0.5210777852311134,0.6346302461127095
1,477,0,1,0,0,0,1,0,0,0,0,0,0,-1.0129271714661832,1.124466693373778,-0.6466653337453221,-1.218970849430822,-1.1836083767672918,-1.0329219602037671
2,13393,0,0,1,0,0,0,0,0,0,0,1,0,2.0389943396372976,0.014710340970859171,-0.6466653337453221,1.7416244074324994,1.742476633260898,1.6297823692370588
4,1721,0,0,1,0,0,0,0,0,1,0,0,0,-0.5647428936118258,0.08407011299604251,-0.6466653337453221,-0.49447472917121793,-0.46307092685044,-0.4412098869946947
2,5367,0,0,0,0,1,0,0,0,0,1,0,0,0.5877309637279502,-0.9563264673816929,0.25198539669967945,0.8471847527910124,0.8813465101895392,0.6884222527680797
1,2409,0,0,0,1,0,0,0,1,0,0,0,0,-0.180584941165234,-1.5112046435831499,0.7013107619221802,0.06007785670650401,0.02021638711817978,-0.13190584872631597
3,1654,0,0,0,1,0,0,0,1,0,0,0,0,-0.6287692190195913,-0.7482471513061428,0.25198539669967945,-0.5034191257176326,-0.5333672634276938,-0.5622419019692775
1,6089,0,0,1,0,0,0,0,0,0,0,0,1,1.5481258448444302,0.6389482891975043,-0.6466653337453221,1.3927929421223197,1.294337487580905,1.347374334296365
6,2218,0,0,0,1,0,0,0,1,0,0,0,0,-0.5007165682040604,-0.4708080632054144,-0.6466653337453221,-0.2798092120572609,-0.375200506128873,-0.3605218770116393
5,13155,0,1,0,0,0,0,0,0,1,0,0,0,1.5267837363751748,1.4019057814745064,0.7013107619221802,1.3570153559366602,1.364633824158159,1.468406349270948
5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.0556113884046934,-0.6788873792809644,0.25198539669967945,-1.2010820563379927,-1.2187565450559186,-1.1942979801698779
2,1338,0,0,0,1,0,0,0,1,0,0,0,0,-0.5860850020810809,-1.5805644156083332,0.7013107619221802,-0.36925317752141007,-0.42792275856181305,-0.5353458986415924
7,9612,0,0,0,1,0,0,0,0,1,0,0,0,0.6944415060742258,-0.40144829118023106,0.25198539669967945,0.8740179424302572,0.8286242577565985,0.74221425942345
4,9160,0,0,1,0,0,0,1,0,0,0,0,0,0.54504674678944,0.2227896570464092,-0.6466653337453221,0.757740787326864,0.6616704583856211,0.6884222527680797
1,5412,0,0,1,0,0,1,0,0,0,0,0,0,0.801152048420501,0.5002287451471377,-0.6466653337453221,0.9366287182551607,0.8549853839730689,0.9035902793895608
5,1221,0,0,1,0,0,0,0,1,0,0,0,0,-0.7995060867736321,-0.4708080632054144,-0.19733996852282132,-0.7896398152029087,-0.7969785255923955,-0.7908579302546008
2,626,0,0,1,0,0,1,0,0,0,0,0,0,-0.970242954527673,-0.19336897510468595,-1.9946414294128243,-1.0848049012345995,-1.0518027456849406,-1.0194739585399248
2,18193,0,0,1,0,0,0,1,0,0,0,0,0,2.6792575937149508,0.4308689731219543,-0.19733996852282132,2.1888442347532426,2.0763842320028534,2.073566424143863
2,2757,0,0,0,1,0,1,0,0,0,0,0,0,-0.15924283269597886,0.6389482891975043,0.7013107619221802,-0.02936610875764436,0.0026423029738667047,0.056366174567479964
4,8359,0,0,0,1,0,1,0,0,0,0,0,0,0.5877309637279502,0.15342988502122587,1.150636127144681,0.7398519942340338,0.6704575004577776,0.6749742511042375
